25095,  4601,  115460331
 7858, 43466,  341474273
10238, 50021,  512098438
 3448, 43124,  148785232
55930, 37345, 2090659018
27669, 36181, 1001436153
42180, 31759, 1340576635
14780, 10105,  149142728
18342, 36236,  663165956
22961, 30897,  710639457
57375, 60826, 3489885333
36416,   314,   11434683
13234, 20576,  272306512
50919, 31200, 1589062800
 8673, 13178,  114294747
14611, 45626,  666646369
59388,    41,    2434872
57921,   975,   56472975
31194, 63678, 1986331493
37363, 43705, 1632949863
60294, 35471, 2136664089
16160, 58289,  942077136
56201, 15636,  878758836
40118, 44794, 1797024877
14045, 42624,  598544320
 7117, 37170,  263703255
57125, 60804, 3473421396
41994, 42600, 1788956324
 1866, 44388,   82802936
59890, 64397, 3856734342
14339, 33582,  481581453
 2714, 58783,  159136325
29554, 25664,  757068928
57707, 53643, 3095556057
54884, 35791, 1965974171
17547, 57171, 1003658769
43346, 49847, 2160651013
62327,  7246,  451134137
50856,  7736,  393759324
 7018, 17431,  122330333
55191, 40937, 2258063307
47177, 24336, 1147800464
43979, 16532,  727057436
65124, 40194, 2618805547
51803, 20781, 1076518143
50436, 12731,  642095527
63834, 18081, 1154091498
40178, 18748,  753241780
17216, 16054,  276385135
64514,  9819,  633465233
